发文时间,发布者id,发布者名字,内容信息,被提及人,频道
2022-08-01T14:39:38.592000+00:00,620231365199265793,battlebot579,"It will be the only way you can play, which is not what the developers want",Ghoul,feedback-and-bugs
2022-08-01T14:38:50.171000+00:00,401536937078423552,Ghoul,But it is fun this way!,battlebot579,feedback-and-bugs
2022-08-01T14:35:37.561000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:33:00.322000+00:00,160521135363063809,Jord,🤣youll never take me alive,,general-chat
2022-08-01T14:32:07.750000+00:00,640552808864546828,LukeD,lol,,general-chat
2022-08-01T14:32:04.257000+00:00,640552808864546828,LukeD,Nice knowing ya! 😄,,general-chat
2022-08-01T14:31:57.170000+00:00,640552808864546828,LukeD,"I'm sorry, if the sun can reach your phone then you must be banned",,general-chat
2022-08-01T14:28:20.258000+00:00,160521135363063809,Jord,Always open tho due to my fan pulling air to keep the room cool,,general-chat
2022-08-01T14:27:09.511000+00:00,160521135363063809,Jord,I have blinds and sun blocker curtains 😅,,general-chat
2022-08-01T14:25:07.032000+00:00,640552808864546828,LukeD,"Yes, this",,general-chat
2022-08-01T14:24:54.033000+00:00,160521135363063809,Jord,https://tenor.com/view/think-about-it-use-your-brain-use-the-brain-think-brain-gif-7914082,,general-chat
2022-08-01T14:24:48.489000+00:00,640552808864546828,LukeD,😛,,general-chat
2022-08-01T14:24:44.367000+00:00,640552808864546828,LukeD,Big brain,,general-chat
2022-08-01T14:24:40.548000+00:00,640552808864546828,LukeD,Can't shut the curtains if you don't have curtains,Jord,general-chat
2022-08-01T14:24:11.535000+00:00,160521135363063809,Jord,Aint gonna tell me what i do in my own house 😂unless they wanna pay some rent I aint doing nothing to my room,,general-chat
2022-08-01T14:23:36.322000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:23:32.571000+00:00,160521135363063809,Jord,They can try 😊,battlebot579,general-chat
2022-08-01T14:23:12.857000+00:00,620231365199265793,battlebot579,https://tenor.com/view/simon-cowell-look-stare-red-eyes-laser-gif-12692635,,general-chat
2022-08-01T14:23:08.070000+00:00,620231365199265793,battlebot579,otherwise ubi gonna be comin for ya,,general-chat
2022-08-01T14:22:56.112000+00:00,615969175864868877,Riggy Gaming,Lol,,general-chat
2022-08-01T14:22:50.303000+00:00,620231365199265793,battlebot579,gotta be thorough man 😂,Jord,general-chat
2022-08-01T14:22:20.993000+00:00,615969175864868877,Riggy Gaming,He even slaps me if I don't show him it,,general-chat
2022-08-01T14:22:20.704000+00:00,160521135363063809,Jord,Lol my rooms on second floor Bit of a stupid thing to put into an NDA 🤣,,general-chat
2022-08-01T14:40:20.318000+00:00,379941526589145088,lolo-_-guitarra,I've be able to kill a Big Boss without  problems. It's broken,,feedback-and-bugs
2022-08-01T14:39:38.592000+00:00,620231365199265793,battlebot579,"It will be the only way you can play, which is not what the developers want",Ghoul,feedback-and-bugs
2022-08-01T14:38:50.171000+00:00,401536937078423552,Ghoul,But it is fun this way!,battlebot579,feedback-and-bugs
2022-08-01T14:35:37.561000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:33:00.322000+00:00,160521135363063809,Jord,🤣youll never take me alive,,general-chat
2022-08-01T14:32:07.750000+00:00,640552808864546828,LukeD,lol,,general-chat
2022-08-01T14:32:04.257000+00:00,640552808864546828,LukeD,Nice knowing ya! 😄,,general-chat
2022-08-01T14:31:57.170000+00:00,640552808864546828,LukeD,"I'm sorry, if the sun can reach your phone then you must be banned",,general-chat
2022-08-01T14:28:20.258000+00:00,160521135363063809,Jord,Always open tho due to my fan pulling air to keep the room cool,,general-chat
2022-08-01T14:27:09.511000+00:00,160521135363063809,Jord,I have blinds and sun blocker curtains 😅,,general-chat
2022-08-01T14:25:07.032000+00:00,640552808864546828,LukeD,"Yes, this",,general-chat
2022-08-01T14:24:54.033000+00:00,160521135363063809,Jord,https://tenor.com/view/think-about-it-use-your-brain-use-the-brain-think-brain-gif-7914082,,general-chat
2022-08-01T14:24:48.489000+00:00,640552808864546828,LukeD,😛,,general-chat
2022-08-01T14:24:44.367000+00:00,640552808864546828,LukeD,Big brain,,general-chat
2022-08-01T14:24:40.548000+00:00,640552808864546828,LukeD,Can't shut the curtains if you don't have curtains,Jord,general-chat
2022-08-01T14:24:11.535000+00:00,160521135363063809,Jord,Aint gonna tell me what i do in my own house 😂unless they wanna pay some rent I aint doing nothing to my room,,general-chat
2022-08-01T14:23:36.322000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:23:32.571000+00:00,160521135363063809,Jord,They can try 😊,battlebot579,general-chat
2022-08-01T14:23:12.857000+00:00,620231365199265793,battlebot579,https://tenor.com/view/simon-cowell-look-stare-red-eyes-laser-gif-12692635,,general-chat
2022-08-01T14:23:08.070000+00:00,620231365199265793,battlebot579,otherwise ubi gonna be comin for ya,,general-chat
2022-08-01T14:22:56.112000+00:00,615969175864868877,Riggy Gaming,Lol,,general-chat
2022-08-01T14:22:50.303000+00:00,620231365199265793,battlebot579,gotta be thorough man 😂,Jord,general-chat
2022-08-01T14:22:20.993000+00:00,615969175864868877,Riggy Gaming,He even slaps me if I don't show him it,,general-chat
2022-08-01T14:22:20.704000+00:00,160521135363063809,Jord,Lol my rooms on second floor Bit of a stupid thing to put into an NDA 🤣,,general-chat
2022-08-01T14:22:08.907000+00:00,615969175864868877,Riggy Gaming,But my cat loves watching the virtual violence,,general-chat
2022-08-01T14:39:38.592000+00:00,620231365199265793,battlebot579,"It will be the only way you can play, which is not what the developers want",Ghoul,feedback-and-bugs
2022-08-01T14:38:50.171000+00:00,401536937078423552,Ghoul,But it is fun this way!,battlebot579,feedback-and-bugs
2022-08-01T14:35:37.561000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:33:00.322000+00:00,160521135363063809,Jord,🤣youll never take me alive,,general-chat
2022-08-01T14:32:07.750000+00:00,640552808864546828,LukeD,lol,,general-chat
2022-08-01T14:32:04.257000+00:00,640552808864546828,LukeD,Nice knowing ya! 😄,,general-chat
2022-08-01T14:31:57.170000+00:00,640552808864546828,LukeD,"I'm sorry, if the sun can reach your phone then you must be banned",,general-chat
2022-08-01T14:28:20.258000+00:00,160521135363063809,Jord,Always open tho due to my fan pulling air to keep the room cool,,general-chat
2022-08-01T14:27:09.511000+00:00,160521135363063809,Jord,I have blinds and sun blocker curtains 😅,,general-chat
2022-08-01T14:25:07.032000+00:00,640552808864546828,LukeD,"Yes, this",,general-chat
2022-08-01T14:24:54.033000+00:00,160521135363063809,Jord,https://tenor.com/view/think-about-it-use-your-brain-use-the-brain-think-brain-gif-7914082,,general-chat
2022-08-01T14:24:48.489000+00:00,640552808864546828,LukeD,😛,,general-chat
2022-08-01T14:24:44.367000+00:00,640552808864546828,LukeD,Big brain,,general-chat
2022-08-01T14:24:40.548000+00:00,640552808864546828,LukeD,Can't shut the curtains if you don't have curtains,Jord,general-chat
2022-08-01T14:24:11.535000+00:00,160521135363063809,Jord,Aint gonna tell me what i do in my own house 😂unless they wanna pay some rent I aint doing nothing to my room,,general-chat
2022-08-01T14:23:36.322000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:23:32.571000+00:00,160521135363063809,Jord,They can try 😊,battlebot579,general-chat
2022-08-01T14:23:12.857000+00:00,620231365199265793,battlebot579,https://tenor.com/view/simon-cowell-look-stare-red-eyes-laser-gif-12692635,,general-chat
2022-08-01T14:23:08.070000+00:00,620231365199265793,battlebot579,otherwise ubi gonna be comin for ya,,general-chat
2022-08-01T14:22:56.112000+00:00,615969175864868877,Riggy Gaming,Lol,,general-chat
2022-08-01T14:22:50.303000+00:00,620231365199265793,battlebot579,gotta be thorough man 😂,Jord,general-chat
2022-08-01T14:22:20.993000+00:00,615969175864868877,Riggy Gaming,He even slaps me if I don't show him it,,general-chat
2022-08-01T14:22:20.704000+00:00,160521135363063809,Jord,Lol my rooms on second floor Bit of a stupid thing to put into an NDA 🤣,,general-chat
2022-08-01T14:22:08.907000+00:00,615969175864868877,Riggy Gaming,But my cat loves watching the virtual violence,,general-chat
2022-08-01T14:21:57.714000+00:00,620231365199265793,battlebot579,or dog in my case,,general-chat
2022-08-01T14:38:50.171000+00:00,401536937078423552,Ghoul,But it is fun this way!,battlebot579,feedback-and-bugs
2022-08-01T14:35:37.561000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:33:00.322000+00:00,160521135363063809,Jord,🤣youll never take me alive,,general-chat
2022-08-01T14:32:07.750000+00:00,640552808864546828,LukeD,lol,,general-chat
2022-08-01T14:32:04.257000+00:00,640552808864546828,LukeD,Nice knowing ya! 😄,,general-chat
2022-08-01T14:31:57.170000+00:00,640552808864546828,LukeD,"I'm sorry, if the sun can reach your phone then you must be banned",,general-chat
2022-08-01T14:28:20.258000+00:00,160521135363063809,Jord,Always open tho due to my fan pulling air to keep the room cool,,general-chat
2022-08-01T14:27:09.511000+00:00,160521135363063809,Jord,I have blinds and sun blocker curtains 😅,,general-chat
2022-08-01T14:25:07.032000+00:00,640552808864546828,LukeD,"Yes, this",,general-chat
2022-08-01T14:24:54.033000+00:00,160521135363063809,Jord,https://tenor.com/view/think-about-it-use-your-brain-use-the-brain-think-brain-gif-7914082,,general-chat
2022-08-01T14:24:48.489000+00:00,640552808864546828,LukeD,😛,,general-chat
2022-08-01T14:24:44.367000+00:00,640552808864546828,LukeD,Big brain,,general-chat
2022-08-01T14:24:40.548000+00:00,640552808864546828,LukeD,Can't shut the curtains if you don't have curtains,Jord,general-chat
2022-08-01T14:24:11.535000+00:00,160521135363063809,Jord,Aint gonna tell me what i do in my own house 😂unless they wanna pay some rent I aint doing nothing to my room,,general-chat
2022-08-01T14:23:36.322000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:23:32.571000+00:00,160521135363063809,Jord,They can try 😊,battlebot579,general-chat
2022-08-01T14:23:12.857000+00:00,620231365199265793,battlebot579,https://tenor.com/view/simon-cowell-look-stare-red-eyes-laser-gif-12692635,,general-chat
2022-08-01T14:23:08.070000+00:00,620231365199265793,battlebot579,otherwise ubi gonna be comin for ya,,general-chat
2022-08-01T14:22:56.112000+00:00,615969175864868877,Riggy Gaming,Lol,,general-chat
2022-08-01T14:22:50.303000+00:00,620231365199265793,battlebot579,gotta be thorough man 😂,Jord,general-chat
2022-08-01T14:22:20.993000+00:00,615969175864868877,Riggy Gaming,He even slaps me if I don't show him it,,general-chat
2022-08-01T14:22:20.704000+00:00,160521135363063809,Jord,Lol my rooms on second floor Bit of a stupid thing to put into an NDA 🤣,,general-chat
2022-08-01T14:22:08.907000+00:00,615969175864868877,Riggy Gaming,But my cat loves watching the virtual violence,,general-chat
2022-08-01T14:21:57.714000+00:00,620231365199265793,battlebot579,or dog in my case,,general-chat
2022-08-01T14:21:41.936000+00:00,620231365199265793,battlebot579,yeah you have to shut the door close the curtains nobody can watch not even the cat,Jord,general-chat
2022-08-01T14:35:37.561000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:33:00.322000+00:00,160521135363063809,Jord,🤣youll never take me alive,,general-chat
2022-08-01T14:32:07.750000+00:00,640552808864546828,LukeD,lol,,general-chat
2022-08-01T14:32:04.257000+00:00,640552808864546828,LukeD,Nice knowing ya! 😄,,general-chat
2022-08-01T14:31:57.170000+00:00,640552808864546828,LukeD,"I'm sorry, if the sun can reach your phone then you must be banned",,general-chat
2022-08-01T14:28:20.258000+00:00,160521135363063809,Jord,Always open tho due to my fan pulling air to keep the room cool,,general-chat
2022-08-01T14:27:09.511000+00:00,160521135363063809,Jord,I have blinds and sun blocker curtains 😅,,general-chat
2022-08-01T14:25:07.032000+00:00,640552808864546828,LukeD,"Yes, this",,general-chat
2022-08-01T14:24:54.033000+00:00,160521135363063809,Jord,https://tenor.com/view/think-about-it-use-your-brain-use-the-brain-think-brain-gif-7914082,,general-chat
2022-08-01T14:24:48.489000+00:00,640552808864546828,LukeD,😛,,general-chat
2022-08-01T14:24:44.367000+00:00,640552808864546828,LukeD,Big brain,,general-chat
2022-08-01T14:24:40.548000+00:00,640552808864546828,LukeD,Can't shut the curtains if you don't have curtains,Jord,general-chat
2022-08-01T14:24:11.535000+00:00,160521135363063809,Jord,Aint gonna tell me what i do in my own house 😂unless they wanna pay some rent I aint doing nothing to my room,,general-chat
2022-08-01T14:23:36.322000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
2022-08-01T14:23:32.571000+00:00,160521135363063809,Jord,They can try 😊,battlebot579,general-chat
2022-08-01T14:23:12.857000+00:00,620231365199265793,battlebot579,https://tenor.com/view/simon-cowell-look-stare-red-eyes-laser-gif-12692635,,general-chat
2022-08-01T14:23:08.070000+00:00,620231365199265793,battlebot579,otherwise ubi gonna be comin for ya,,general-chat
2022-08-01T14:22:56.112000+00:00,615969175864868877,Riggy Gaming,Lol,,general-chat
2022-08-01T14:22:50.303000+00:00,620231365199265793,battlebot579,gotta be thorough man 😂,Jord,general-chat
2022-08-01T14:22:20.993000+00:00,615969175864868877,Riggy Gaming,He even slaps me if I don't show him it,,general-chat
2022-08-01T14:22:20.704000+00:00,160521135363063809,Jord,Lol my rooms on second floor Bit of a stupid thing to put into an NDA 🤣,,general-chat
2022-08-01T14:22:08.907000+00:00,615969175864868877,Riggy Gaming,But my cat loves watching the virtual violence,,general-chat
2022-08-01T14:21:57.714000+00:00,620231365199265793,battlebot579,or dog in my case,,general-chat
2022-08-01T14:21:41.936000+00:00,620231365199265793,battlebot579,yeah you have to shut the door close the curtains nobody can watch not even the cat,Jord,general-chat
2022-08-01T14:20:46.143000+00:00,620231365199265793,battlebot579,LMGs and snipers are gonna need to be taken off of shields otherwise that will be broken,lolo-_-guitarra,feedback-and-bugs
2022-08-01T14:33:00.322000+00:00,160521135363063809,Jord,🤣youll never take me alive,,general-chat
2022-08-01T14:32:07.750000+00:00,640552808864546828,LukeD,lol,,general-chat
2022-08-01T14:32:04.257000+00:00,640552808864546828,LukeD,Nice knowing ya! 😄,,general-chat
2022-08-01T14:31:57.170000+00:00,640552808864546828,LukeD,"I'm sorry, if the sun can reach your phone then you must be banned",,general-chat
2022-08-01T14:28:20.258000+00:00,160521135363063809,Jord,Always open tho due to my fan pulling air to keep the room cool,,general-chat
2022-08-01T14:27:09.511000+00:00,160521135363063809,Jord,I have blinds and sun blocker curtains 😅,,general-chat
2022-08-01T14:25:07.032000+00:00,640552808864546828,LukeD,"Yes, this",,general-chat
2022-08-01T14:24:54.033000+00:00,160521135363063809,Jord,https://tenor.com/view/think-about-it-use-your-brain-use-the-brain-think-brain-gif-7914082,,general-chat
2022-08-01T14:24:48.489000+00:00,640552808864546828,LukeD,😛,,general-chat
2022-08-01T14:24:44.367000+00:00,640552808864546828,LukeD,Big brain,,general-chat
2022-08-01T14:24:40.548000+00:00,640552808864546828,LukeD,Can't shut the curtains if you don't have curtains,Jord,general-chat
2022-08-01T14:24:11.535000+00:00,160521135363063809,Jord,Aint gonna tell me what i do in my own house 😂unless they wanna pay some rent I aint doing nothing to my room,,general-chat
2022-08-01T14:23:36.322000+00:00,615969175864868877,Riggy Gaming,🤣,,general-chat
